Name	Total Score	Steric	Desolvation	Acc	Donor	Metal	Smiles
Clu 12, Mem 16	-83.077721	-91.893875	10.055722	-0.933532	-0.306031	0.000000	Cc1cc(c(c2c1NCC2C)C)C(Cc3ccc(c(c3)O)OC)O
Clu 65, Mem 3	-83.076401	-92.602203	10.317096	-0.255981	-0.535312	0.000000	Cc1cc(cc(c1NC)C(C)(C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 23, Mem 13	-83.049561	-69.131851	16.085217	-3.148695	-26.854218	0.000000	COc1ccc(cc1O)CC(c2cc3c(c(c2)N)n[nH]c3Cl)O
Clu 12, Mem 14	-83.024345	-85.846481	9.165014	-1.293534	-5.049338	0.000000	CNc1cc(cc2c1CCC2)C(Cc3ccc(c(c3)O)OC)O
Clu 1, Mem 10	-83.019966	-86.470055	13.739266	-0.377883	-9.911298	0.000000	COc1ccc(cc1O)CC(c2ccc(c3c2cc[nH]3)O)O
Clu 15, Mem 29	-82.984680	-94.588806	15.492702	-1.075978	-2.812598	0.000000	COc1ccc(cc1O)CC(c2cc(c3c(c2)c(c[nH]3)Cl)C[NH3+])O
Clu 62, Mem 8	-82.975655	-94.827744	12.637069	-0.274700	-0.510284	0.000000	CCNc1cc(cc(c1)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 31	-82.955475	-94.392715	13.653435	-0.596857	-1.619339	0.000000	[H]N=Cc1cc(cc(c1O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 6, Mem 4	-82.935326	-92.049782	11.578752	-1.084572	-1.379729	0.000000	CC(C)(C)c1cc(cc(c1O)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 62, Mem 2	-82.904907	-90.167969	16.072870	-0.808410	-8.001408	0.000000	CC(=O)Nc1cc(cc(c1)N)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 28	-82.896233	-96.455673	15.192383	-0.847789	-0.785159	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)N)NC=O)C#C)O
Clu 0, Mem 51	-82.883194	-95.949089	15.031279	-0.873216	-1.092169	0.000000	C[NH2+]Cc1cc(cc(c1O)OC)C(Cc2ccc(c(c2)O)OC)O
Head 79, Size=7	-82.852989	-79.770500	13.998617	-2.725979	-14.355126	0.000000	CNc1c(c([nH+]c(c1Cl)C(Cc2ccc(c(c2)O)OC)O)Cl)C(=O)N
Clu 53, Mem 5	-82.761520	-93.972733	13.401571	-1.173792	-1.016560	0.000000	Cc1cc(cc(c1C)NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 15, Mem 20	-82.696495	-93.381050	11.434638	-0.501268	-0.248815	0.000000	Cc1c[nH]c2c1cc(c(c2Cl)Cl)C(Cc3ccc(c(c3)O)OC)O
Clu 2, Mem 26	-82.677422	-90.471970	9.178411	-0.975577	-0.408283	0.000000	Cc1cc(c(c(c1O)Cl)C)C(Cc2ccc(c(c2)O)OC)O
Clu 18, Mem 3	-82.667274	-97.867561	15.534682	-0.257359	-0.077038	0.000000	Cc1c(cc2c(c1NC=O)NCC2)C(Cc3ccc(c(c3)O)OC)O
Clu 72, Mem 5	-82.632019	-91.295616	15.726211	-3.186101	-3.876510	0.000000	Cc1cc(cc(c1N)C(=O)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 28, Mem 11	-82.602821	-97.932411	18.056458	-2.596150	-0.130722	0.000000	CCNc1cc([nH+]c2c1[nH]nc2)C(Cc3ccc(c(c3)O)OC)O
Head 14, Size=7	-82.516640	-82.614548	10.186741	-2.378944	-7.709883	0.000000	CNc1cc(c2c([nH+]1)CCC2)C(Cc3ccc(c(c3)O)OC)O
Head 18, Size=4	-82.494156	-97.026382	16.859152	-1.620861	-0.706062	0.000000	COc1ccc(cc1O)CC(c2cc3c(c(c2)NC=O)NCC3)O
Clu 10, Mem 4	-82.475105	-89.125252	18.581951	-7.864222	-4.067577	0.000000	Cc1c(c(c(c(c1NC=O)C)NC=O)C)C(Cc2ccc(c(c2)O)OC)O
Clu 2, Mem 15	-82.466248	-89.693893	10.399347	-0.724931	-2.446768	0.000000	Cc1cc(c(cc1NC)C)C(Cc2ccc(c(c2)O)OC)O
Clu 11, Mem 3	-82.437241	-87.759964	13.007265	-1.348715	-6.335827	0.000000	Cc1cc(c2c(c1N)NCC2C)C(Cc3ccc(c(c3)O)OC)O
Clu 0, Mem 11	-82.399437	-88.407631	12.233639	-0.209573	-6.015869	0.000000	CCc1cc(cc(c1O)NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 12, Mem 26	-82.383980	-91.144089	10.143938	-0.772484	-0.611347	0.000000	Cc1c(c2c(c(c1C(Cc3ccc(c(c3)O)OC)O)C)CCN2)C
Clu 5, Mem 8	-82.374199	-93.864082	12.603189	-0.732537	-0.380777	0.000000	Cc1cc(cc(c1O)NC(C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 74, Mem 2	-82.373657	-88.191895	11.514076	-3.094521	-2.601318	0.000000	Cc1cc(c(c(c1NC)C(=O)OC)C)C(Cc2ccc(c(c2)O)OC)O
Clu 1, Mem 7	-82.323235	-91.996422	15.726519	-0.734071	-5.319255	0.000000	COc1ccc(cc1O)CC(c2cc(c(c3c2cc[nH]3)OC)O)O
Clu 28, Mem 7	-82.321754	-100.235344	19.318108	-0.849270	-0.555242	0.000000	CCNc1c2c(cc[nH]2)nc(n1)C(Cc3ccc(c(c3)O)OC)O
Clu 12, Mem 18	-82.320892	-86.992554	13.192493	-6.333497	-2.187333	0.000000	COc1ccc(cc1O)CC(c2cc3c(c(c2)C(=O)N)NCC3)O
Clu 17, Mem 6	-82.312225	-90.464005	9.390673	-0.454237	-0.784659	0.000000	COc1ccc(cc1O)CC(c2cc3c(cc[nH+]c3c(c2)Cl)N)O
Clu 15, Mem 19	-82.310020	-92.977455	11.378312	-0.491255	-0.219624	0.000000	Cc1c[nH]c2c1cc(c(c2C)Cl)C(Cc3ccc(c(c3)O)OC)O
Head 73, Size=7	-82.307861	-91.347549	10.099483	-1.040310	-0.019491	0.000000	Cc1c(cc(cc1NC)C(F)(F)F)C(Cc2ccc(c(c2)O)OC)O
Head 34, Size=5	-82.271935	-81.779160	12.083183	-1.263935	-11.312024	0.000000	CNc1c[nH]c2c1c(cc(c2)C(Cc3ccc(c(c3)O)OC)O)Cl
Clu 29, Mem 2	-82.260216	-90.703110	9.845160	-0.606939	-0.795327	0.000000	CNc1cc[nH+]c2c1nc(cc2)C(Cc3ccc(c(c3)O)OC)O
Clu 58, Mem 9	-82.202141	-87.372429	10.416954	-1.820447	-3.426223	0.000000	CCCOc1c(cc(cc1O)C(Cc2ccc(c(c2)O)OC)O)NCC
Clu 48, Mem 16	-82.199890	-94.963928	13.572590	-0.756517	-0.052036	0.000000	Cc1cc(c(c(c1NC=O)C)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 5, Mem 3	-82.190231	-92.983040	15.132288	-0.574163	-3.765319	0.000000	Cc1c(cc(c(c1NC)C)NC(=O)C)C(Cc2ccc(c(c2)O)OC)O
Clu 63, Mem 5	-82.171951	-85.263176	10.942349	-5.663079	-2.188050	0.000000	Cc1c(cc(c(c1O)O)C(C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 48, Mem 27	-82.148132	-73.152214	10.654792	-5.182360	-14.468354	0.000000	COc1ccc(cc1O)CC(c2cc(c(cc2Cl)NC=O)N)O
Clu 4, Mem 9	-82.133423	-94.123856	12.694300	-0.672814	-0.031047	0.000000	CCc1c(cc(c(c1N)CC)NC)C(Cc2ccc(c(c2)O)OC)O
Head 55, Size=10	-82.129875	-93.435440	12.513825	-0.468834	-0.739428	0.000000	CCNc1cc(cc(c1O)C(C)(C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 59, Mem 2	-82.127365	-91.459534	10.398394	-0.574232	-0.492000	0.000000	CCNc1cccc(c1F)C(Cc2ccc(c(c2)O)OC)O
Clu 27, Mem 7	-82.112251	-90.283348	11.796848	-1.178383	-2.447371	0.000000	COc1ccc(cc1O)CC(c2cc3ccc[nH+]c3c(c2)C(=O)N)O
Clu 2, Mem 2	-82.089531	-91.022774	10.401110	-1.029714	-0.438147	0.000000	CNc1c(cc(cc1Cl)C(Cc2ccc(c(c2)O)OC)O)Cl
Clu 15, Mem 13	-82.079086	-88.872215	8.464790	-0.196365	-1.475299	0.000000	Cc1cn2c([nH+]1)cc(cc2NC)C(Cc3ccc(c(c3)O)OC)O
Head 23, Size=21	-82.060837	-92.391266	13.324858	-0.159455	-2.834973	0.000000	Cc1c2cc[nH]c2c(cc1C(Cc3ccc(c(c3)O)OC)O)O
Clu 50, Mem 13	-82.041313	-89.848846	8.331049	-0.487222	-0.036295	0.000000	Cc1c(c(c(c(c1C(Cc2ccc(c(c2)O)OC)O)C)Cl)O)C
Head 40, Size=24	-81.959267	-88.161110	9.038601	-1.462614	-1.374140	0.000000	Cc1cc(cc2c1NCCC2C)C(Cc3ccc(c(c3)O)OC)O
Clu 5, Mem 6	-81.952370	-85.190765	14.713179	-3.667171	-7.807614	0.000000	Cc1cc(cc(c1O)NC(=O)C)C(Cc2ccc(c(c2)O)OC)O
Clu 40, Mem 22	-81.952110	-91.629547	10.291487	-0.567249	-0.046800	0.000000	Cc1cc(c(c2c1CCCN2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 5, Mem 12	-81.948128	-85.639015	15.198065	-0.870284	-10.636892	0.000000	Cc1c(c(c(cc1C(Cc2ccc(c(c2)O)OC)O)NC(=O)C)O)C
Clu 15, Mem 14	-81.902191	-91.635651	17.932068	-0.944856	-7.253749	0.000000	Cc1c2c(c(cc([nH+]2)C(Cc3ccc(c(c3)O)OC)O)NC)n[nH]1
Clu 70, Mem 3	-81.891228	-88.625198	10.856291	-0.608190	-3.514139	0.000000	CCNC(=O)c1cc(cc(c1)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 6, Mem 12	-81.878510	-92.485077	10.981395	-0.303128	-0.071703	0.000000	Cc1cc(cc(c1[O-])C(F)(F)F)C(Cc2ccc(c(c2)O)OC)O
Clu 6, Mem 13	-81.825500	-89.465324	9.612707	-0.613711	-1.359167	0.000000	Cc1cc(cc(c1N)C(F)(F)F)C(Cc2ccc(c(c2)O)OC)O
Clu 73, Mem 4	-81.799179	-82.162819	11.386378	-6.771710	-4.251030	0.000000	Cc1c(cc(c(c1O)O)C(C)(C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 14, Mem 2	-81.776329	-90.583023	9.999449	-0.583524	-0.609232	0.000000	Cc1cc(c2c(c1C)NCC2)C(Cc3ccc(c(c3)O)OC)O
Clu 0, Mem 8	-81.760452	-89.693611	10.336937	-0.823492	-1.580287	0.000000	CCc1cc(cc(c1NC)C)C(Cc2ccc(c(c2)O)OC)O
Clu 15, Mem 21	-81.746346	-96.336349	16.726555	-0.905517	-1.231033	0.000000	COc1ccc(cc1O)CC(c2cc3cc[nH]c3c(c2)C(=O)N)O
Clu 68, Mem 6	-81.724464	-94.330437	13.250378	-0.542162	-0.102238	0.000000	CC(=O)Nc1cc(cc(c1Cl)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 4, Mem 5	-81.715538	-80.318840	10.298321	-4.037028	-7.657994	0.000000	CCc1c(cc(c(c1Cl)O)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 6, Mem 15	-81.706802	-90.924698	10.893892	-1.111434	-0.564567	0.000000	CC(C)(C)c1cc(cc(c1O)O)C(Cc2ccc(c(c2)O)OC)O
Clu 15, Mem 18	-81.702988	-83.517555	9.605853	-6.827081	-0.964210	0.000000	Cc1c[nH]c2c1cc(c(c2C)C)C(Cc3ccc(c(c3)O)OC)O
Clu 62, Mem 5	-81.682335	-83.711784	10.685523	-5.845293	-2.810778	0.000000	CC=Cc1cc(cc(c1O)O)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 26	-81.643959	-71.624672	16.899973	-4.810094	-22.109169	0.000000	Cc1c(cc(c(=O)[nH]1)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 55, Mem 6	-81.636444	-74.211014	14.804184	-14.825339	-7.404271	0.000000	CNc1c(c(nc(n1)C(Cc2ccc(c(c2)O)OC)O)C(F)(F)F)N
Clu 11, Mem 2	-81.614288	-93.293747	12.797476	-0.897166	-0.220850	0.000000	Cc1c(c(c2c(c1C(Cc3ccc(c(c3)O)OC)O)CCN2)N)C
Clu 81, Mem 4	-81.564667	-96.529510	15.848324	-0.350295	-0.533180	0.000000	CCc1c(cc(cc1NC(=O)C)C(Cc2ccc(c(c2)O)OC)O)N
Clu 17, Mem 10	-81.560547	-88.161102	8.496840	-0.789758	-1.106528	0.000000	Cc1c[nH+]c2ccc(cc2c1NC)C(Cc3ccc(c(c3)O)OC)O
Clu 50, Mem 3	-81.554604	-90.670479	10.293305	-0.705072	-0.472372	0.000000	Cc1cc(c(c(c1C)C(Cc2ccc(c(c2)O)OC)O)C)NC
Head 35, Size=3	-81.529770	-90.342392	15.112936	-1.015619	-5.284690	0.000000	CCOc1c(cc(c2c1[nH]cc2)C(Cc3ccc(c(c3)O)OC)O)O
Head 49, Size=2	-81.517471	-86.341415	6.821026	-1.886200	-0.110889	0.000000	CCN(CC)c1c(cc(cc1C)C(Cc2ccc(c(c2)O)OC)O)C
Clu 56, Mem 7	-81.514648	-85.526421	12.375120	-3.474110	-4.889241	0.000000	CCNc1c(cc(cc1C(=O)OC)C(Cc2ccc(c(c2)O)OC)O)C
Clu 0, Mem 52	-81.514595	-87.150719	11.735138	-2.453805	-3.645213	0.000000	[H]N=Cc1cc(cc(c1O)C(C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 53	-81.514053	-92.005013	13.181430	-0.607622	-2.082843	0.000000	[H]N=Cc1cc(cc(c1O)OCC)C(Cc2ccc(c(c2)O)OC)O
Clu 12, Mem 28	-81.510437	-86.990746	9.621815	-1.097037	-3.044475	0.000000	Cc1cc(cc2c1NC(C2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 58, Mem 12	-81.460632	-85.572533	13.283630	-4.782766	-4.388965	0.000000	CNC(=O)c1cc(ccc1NCCCl)C(Cc2ccc(c(c2)O)OC)O
Head 36, Size=1	-81.457382	-88.991135	9.844107	-1.685329	-0.625031	0.000000	CNc1cc(sc-2cccc12)C(Cc3ccc(c(c3)O)OC)O
Clu 2, Mem 28	-81.414307	-91.407906	11.321377	-0.990300	-0.337474	0.000000	Cc1c(cc(c(c1Cl)[O-])Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 28, Mem 10	-81.413177	-85.726730	17.685009	-4.692245	-8.679211	0.000000	CCNc1c2c([nH]cc2nc(n1)C(Cc3ccc(c(c3)O)OC)O)C
Clu 40, Mem 17	-81.400642	-89.169365	9.628399	-0.304027	-1.555645	0.000000	Cc1cc(cc2c1NC(CC2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 68, Mem 21	-81.357460	-86.519310	14.653885	-6.632373	-2.859658	0.000000	COc1ccc(cc1O)CC(c2ccc(c(c2)NC(=O)OC)O)O
Clu 63, Mem 9	-81.300034	-92.682617	12.673632	-0.849692	-0.441355	0.000000	CNc1cc(c(cc1OC)Cl)C(Cc2ccc(c(c2)O)OC)O
Head 52, Size=9	-81.262474	-96.289360	16.562424	-0.733870	-0.801670	0.000000	CNc1ccc(cc1NC(=O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 37	-81.256233	-88.707504	14.296701	-6.807157	-0.038273	0.000000	CCc1c(cc(cc1NCC)C(Cc2ccc(c(c2)O)OC)O)C(=O)N
Clu 6, Mem 14	-81.250938	-90.887505	11.608524	-1.150275	-0.821686	0.000000	CC(C)(C)c1cc(cc(c1O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 52, Mem 4	-81.194054	-91.381134	17.294722	-4.344976	-2.762676	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)NC(=O)OC)O)N)O
Clu 15, Mem 12	-81.154167	-82.229530	13.716866	-6.745989	-5.895511	0.000000	Cc1c[nH+]c2n1cc(nc2NC)C(Cc3ccc(c(c3)O)OC)O
Clu 0, Mem 63	-81.150192	-97.311699	17.711870	-0.751979	-0.798385	0.000000	CCc1c(cc(cc1NC=O)C(Cc2ccc(c(c2)O)OC)O)NC=O
Clu 0, Mem 3	-81.149490	-93.237152	15.858501	-1.227136	-2.543716	0.000000	Cc1cc(cc(c1NC)C(=O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 12, Mem 17	-81.148239	-91.898369	13.278917	-1.454928	-1.073851	0.000000	COc1ccc(cc1O)CC(c2cc3c(c(c2)Cl)NCC3O)O
Clu 23, Mem 11	-81.132202	-89.292870	10.834934	-0.761766	-1.912511	0.000000	Cc1cc2c(cc(c(c2[nH]1)C)C(Cc3ccc(c(c3)O)OC)O)O
Head 64, Size=5	-81.127823	-86.636246	12.993507	-0.601375	-6.883695	0.000000	CCNc1cc(c(cc1O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 5, Mem 11	-81.110733	-86.548996	15.955746	-1.911516	-8.605973	0.000000	CC(=O)Nc1cc(cc(c1Cl)N)C(Cc2ccc(c(c2)O)OC)O
Clu 48, Mem 3	-81.103416	-90.332985	10.451050	-0.900895	-0.320588	0.000000	Cc1cc(c(c(c1C(Cc2ccc(c(c2)O)OC)O)C)C)NC
Clu 23, Mem 19	-81.048088	-90.014946	9.090385	-0.103846	-0.019689	0.000000	Cc1cc(c(c2c1cc[nH]2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 3, Mem 23	-81.025391	-89.081902	10.108136	-1.670718	-0.380906	0.000000	CCNc1cc(ccc1C)C(Cc2ccc(c(c2)O)OC)O
Clu 67, Mem 11	-80.984161	-80.862137	17.177700	-9.618972	-7.680754	0.000000	Cc1cc(cc(c1NC=O)C(=O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 17, Mem 11	-80.980812	-88.134552	10.237333	-0.780997	-2.302586	0.000000	Cc1cc(c2cc(ccc2[nH+]1)C(Cc3ccc(c(c3)O)OC)O)NC
Clu 50, Mem 17	-80.964981	-90.925369	12.418056	-0.945550	-1.512125	0.000000	Cc1cc(c(c(c1O)CO)C)C(Cc2ccc(c(c2)O)OC)O
Clu 12, Mem 11	-80.934669	-90.264442	10.372704	-0.930361	-0.112555	0.000000	Cc1cc(cc2c1NCC2C)C(Cc3ccc(c(c3)O)OC)O
Clu 12, Mem 29	-80.916084	-74.900505	14.997724	-4.689991	-16.323309	0.000000	COc1ccc(cc1O)CC(c2cc3c(c(c2)N)CNC3=O)O
Clu 14, Mem 7	-80.895744	-84.833130	10.046593	-2.129810	-3.979398	0.000000	COc1ccc(cc1O)CC(c2cc(cc3c2CCN3)Cl)O
Clu 0, Mem 83	-80.889008	-82.893143	13.328274	-5.838792	-5.485341	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)OC)N)OC)O
Clu 59, Mem 4	-80.877907	-81.587166	9.663169	-3.219156	-5.734756	0.000000	CCNc1ccc(c(c1)C(Cc2ccc(c(c2)O)OC)O)Cl
Clu 65, Mem 4	-80.871376	-90.735291	10.302273	-0.433587	-0.004770	0.000000	CCNc1c(cc(cc1Cl)C(Cc2ccc(c(c2)O)OC)O)C(C)(C)C
Clu 50, Mem 26	-80.862129	-90.241020	10.542259	-0.537104	-0.626261	0.000000	CCc1c(c(cc(c1O)O)C(Cc2ccc(c(c2)O)OC)O)C
Clu 23, Mem 21	-80.845909	-91.534241	11.264704	-0.439919	-0.136447	0.000000	Cc1c(c2c(cc[nH]2)c(c1C(Cc3ccc(c(c3)O)OC)O)C)C
Clu 30, Mem 2	-80.843369	-82.379524	13.152452	-1.542605	-10.073696	0.000000	CCc1c[nH]c2c1cc(cc2O)C(Cc3ccc(c(c3)O)OC)O
Clu 59, Mem 6	-80.834724	-83.165009	12.472107	-3.415520	-6.726301	0.000000	CCNc1cc(c(c(c1)O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 12, Mem 30	-80.832245	-85.046005	12.504644	-0.320020	-7.970871	0.000000	COc1ccc(cc1O)CC(c2cc3c(c(c2)O)CNC3=O)O
Clu 30, Mem 5	-80.817291	-92.405907	16.980022	-3.073095	-2.318312	0.000000	COc1ccc(cc1O)CC(c2cc3c(c(c2)F)[nH]nc3N)O
Head 44, Size=1	-80.798912	-78.864220	12.734177	-6.711599	-7.957265	0.000000	COc1ccc(cc1O)CC(c2cc(c3c(c2CCCl)cc[nH]3)O)O
Clu 40, Mem 24	-80.794411	-82.977081	11.064760	-4.247546	-4.634550	0.000000	CC1CCNc2c1cc(cc2OC)C(Cc3ccc(c(c3)O)OC)O
Clu 63, Mem 6	-80.781731	-82.842415	12.294265	-2.304097	-7.929487	0.000000	Cc1c(c(c(cc1C(Cc2ccc(c(c2)O)OC)O)C(C)[NH3+])O)C
Clu 19, Mem 5	-80.760597	-82.484932	11.224729	-4.594336	-4.906062	0.000000	COc1ccc(cc1O)CC(c2cc(c(c3c2CCCC3)N)N)O
Clu 34, Mem 3	-80.723969	-77.751930	8.891335	-1.911319	-9.952047	0.000000	Cc1c[nH]c2c1c(cc(c2)C(Cc3ccc(c(c3)O)OC)O)Cl
Clu 7, Mem 6	-80.718567	-99.301697	19.973162	-0.875385	-0.514632	0.000000	Cc1cc(cc(c1NC=O)NC(=O)C)C(Cc2ccc(c(c2)O)OC)O
Head 67, Size=21	-80.695480	-81.115540	18.215445	-13.981474	-3.813921	0.000000	Cc1c(c(nc(n1)C(Cc2ccc(c(c2)O)OC)O)NC)NC(=O)C
Clu 0, Mem 59	-80.659164	-76.936035	10.962931	-3.849009	-10.837051	0.000000	CC(C)c1cc(cc(c1OC)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 7, Mem 14	-80.654030	-91.868088	15.674858	-3.143808	-1.316985	0.000000	CCNc1cc(c(cc1NC(=O)C)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 1, Mem 11	-80.625809	-79.417336	15.024019	-2.859964	-13.372530	0.000000	COc1ccc(cc1O)CC(c2cc(c(c3c2cc[nH]3)O)OC)O
Clu 40, Mem 11	-80.614975	-92.074898	16.609819	-0.590553	-4.559346	0.000000	COc1ccc(cc1O)CC(c2cc3c(c(c2)Cl)NCNC3=O)O
Clu 81, Mem 10	-80.580544	-74.344261	19.492678	-5.328547	-20.400419	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)NC(=O)N)OC)N)O
Clu 12, Mem 32	-80.569450	-73.410217	20.173782	-7.820724	-19.512304	0.000000	CNc1c2c(nc(n1)C(Cc3ccc(c(c3)O)OC)O)C(=O)NC2
Clu 69, Mem 2	-80.569092	-87.855675	12.622142	-3.043422	-2.292144	0.000000	CCNc1cc(c(c([nH+]1)C(=O)OC)C)C(Cc2ccc(c(c2)O)OC)O
Clu 15, Mem 24	-80.553085	-86.109238	8.853343	-0.487937	-2.809267	0.000000	CCn1ccc2c1cc(cc2NC)C(Cc3ccc(c(c3)O)OC)O
Clu 81, Mem 2	-80.538589	-97.565559	17.855848	-0.548442	-0.280438	0.000000	CC(=O)Nc1cc(cc(c1OC)O)C(Cc2ccc(c(c2)O)OC)O
Head 5, Size=17	-80.537560	-89.153122	13.100984	-3.122201	-1.363223	0.000000	Cc1c(cc(cc1NC(=O)C)C(Cc2ccc(c(c2)O)OC)O)NC
Clu 4, Mem 4	-80.512627	-88.363602	9.582781	-1.264424	-0.467385	0.000000	Cc1c(c(c(c(c1C)NC)C)C(Cc2ccc(c(c2)O)OC)O)C
Clu 60, Mem 3	-80.489044	-96.442818	18.175373	-0.803514	-1.418080	0.000000	CNC(=O)c1cc(sc1NC=O)C(Cc2ccc(c(c2)O)OC)O
Head 1, Size=12	-80.487419	-71.604004	15.556510	-1.120628	-23.319288	0.000000	COc1ccc(cc1O)CC(c2cc(c(c3c2cc[nH]3)O)O)O
Clu 68, Mem 22	-80.461380	-97.180756	18.167130	-0.834722	-0.613038	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)NC(=O)OC)OC)N)O
Clu 46, Mem 16	-80.452469	-85.083160	11.329177	-2.286614	-4.411868	0.000000	CNc1cc(cc(c1)C(=O)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 7, Mem 25	-80.398727	-94.656258	18.810829	-2.950368	-1.602934	0.000000	CC(=O)Nc1cc(ccc1NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 53, Mem 11	-80.385208	-83.967926	11.954987	-6.317388	-2.054879	0.000000	CNC(=O)c1cc(cc(c1O)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 17, Mem 9	-80.372612	-85.920326	7.563238	-2.004301	-0.011213	0.000000	CNc1cc([nH+]c2c1cc(cc2)C(Cc3ccc(c(c3)O)OC)O)Cl
Clu 8, Mem 6	-80.370468	-86.285530	16.270658	-6.454831	-3.900764	0.000000	Cc1c(cc(c(c1NC=O)C)NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 56, Mem 5	-80.370445	-88.909828	11.002654	-2.459223	-0.004047	0.000000	CCNc1c(cc(cc1O)C(Cc2ccc(c(c2)O)OC)O)C(C)(C)C
Head 13, Size=9	-80.363930	-81.824532	11.722610	-0.576910	-9.685100	0.000000	COc1ccc(cc1O)CC(c2cc[nH+]c3c2cc[nH]3)O
Clu 50, Mem 14	-80.362617	-88.673065	9.073418	-0.601932	-0.161040	0.000000	Cc1c(c(c(c(c1C(Cc2ccc(c(c2)O)OC)O)C)C)N)C
Clu 0, Mem 72	-80.361534	-84.260658	13.383492	-5.293293	-4.191079	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)N)OC)C(=O)N)O
Head 30, Size=6	-80.347076	-83.562012	13.381489	-0.998378	-9.168178	0.000000	COc1ccc(cc1O)CC(c2ccc3c(c2)c(c[nH]3)N)O
Clu 53, Mem 4	-80.329018	-92.872414	14.184923	-1.142660	-0.498863	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2Cl)NC=O)Cl)O)O
Clu 10, Mem 2	-80.276886	-87.194672	16.293915	-5.640059	-3.736069	0.000000	Cc1c(cc(c(c1NC(=O)C)C)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 24, Mem 6	-80.276093	-92.132362	14.476694	-1.671560	-0.948884	0.000000	Cc1cc(c2cccnc2c1NC)C(Cc3ccc(c(c3)O)OC)O
Clu 0, Mem 48	-80.265129	-78.584625	16.352289	-0.293602	-17.739185	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)OC)N)C(=O)N)O
Clu 48, Mem 7	-80.259705	-87.736221	9.739012	-1.218819	-1.043679	0.000000	CCNc1cc(c(cc1C)C(Cc2ccc(c(c2)O)OC)O)C
Clu 16, Mem 2	-80.248466	-82.241119	15.257574	-1.269177	-11.995747	0.000000	COc1ccc(cc1O)CC(c2ccc(c3c2CCN3)NC=O)O
Clu 3, Mem 62	-80.207031	-88.955490	11.199566	-0.397718	-2.053386	0.000000	CC(c1cc(cc(c1O)Cl)C(Cc2ccc(c(c2)O)OC)O)[NH3+]
Clu 3, Mem 5	-80.205246	-93.672096	14.086639	-0.467789	-0.152006	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)Cl)O)NC=O)O
Clu 3, Mem 14	-80.203568	-88.683716	12.681286	-0.620671	-3.580464	0.000000	[H]N=Cc1cc(cc(c1O)O)C(Cc2ccc(c(c2)O)OC)O
Clu 40, Mem 3	-80.201584	-92.640015	15.760693	-2.386600	-0.935650	0.000000	Cc1cc(cc2c1NCC(=O)N2)C(Cc3ccc(c(c3)O)OC)O
Clu 7, Mem 15	-80.158630	-83.083862	11.864783	-1.828890	-7.110663	0.000000	CCCc1c(c(cc(c1NCC)O)C(Cc2ccc(c(c2)O)OC)O)C
