Name	Total Score	Steric	Desolvation	Acc	Donor	Metal	Smiles
Clu 0, Mem 93	-81.672523	-89.252533	12.832989	-3.670209	-1.582772	0.000000	Cc1cc(cc(c1NC=O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 50, Mem 20	-81.636116	-88.666969	10.106566	-1.998655	-1.077059	0.000000	Cc1cc(c(c(c1Cl)[O-])Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 15, Mem 6	-81.616615	-79.912308	13.798285	-0.599954	-14.902633	0.000000	CCNc1cc(cc2c1[nH]nc2Cl)C(Cc3ccc(c(c3)O)OC)O
Clu 10, Mem 3	-81.609795	-91.340179	14.748262	-4.756518	-0.261369	0.000000	Cc1c(cc(c(c1C(Cc2ccc(c(c2)O)OC)O)C)NC(=O)C)NC
Clu 60, Mem 3	-81.578674	-94.739975	16.201668	-0.523023	-2.517344	0.000000	CNC(=O)c1cc(sc1NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 55, Mem 7	-81.560051	-88.818581	13.467650	-4.867188	-1.341942	0.000000	CC(C)(C)c1cc(cc(c1O)NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 70	-81.555077	-93.154259	16.327652	-2.433031	-2.295451	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)NC=O)OC)C(=O)N)O
Clu 63, Mem 6	-81.553352	-77.755318	12.838751	-4.252638	-12.384151	0.000000	Cc1c(c(c(cc1C(Cc2ccc(c(c2)O)OC)O)C(C)[NH3+])O)C
Clu 50, Mem 26	-81.541718	-82.674240	10.867050	-5.659349	-4.075175	0.000000	CCc1c(c(cc(c1O)O)C(Cc2ccc(c(c2)O)OC)O)C
Clu 46, Mem 5	-81.535378	-83.219933	11.430737	-7.863424	-1.882762	0.000000	Cc1cc(cc(c1O)CO)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 25	-81.495514	-91.520096	19.918592	-3.766463	-6.127541	0.000000	CCNc1c(c(cc(n1)C(Cc2ccc(c(c2)O)OC)O)CO)C(=O)N
Clu 0, Mem 9	-81.494019	-84.549362	11.786247	-5.165605	-3.565292	0.000000	CNc1cc(cc(c1Cl)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 51, Mem 5	-81.487717	-83.601334	11.295857	-9.045509	-0.136728	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)[O-])C(F)(F)F)[O-])O
Clu 50, Mem 30	-81.473083	-87.041748	9.893287	-3.342837	-0.981790	0.000000	Cc1c(c(cc(c1C)N)C(Cc2ccc(c(c2)O)OC)O)C
Clu 30, Mem 2	-81.458473	-84.289673	12.341330	-6.269827	-3.240302	0.000000	CCc1c[nH]c2c1cc(cc2O)C(Cc3ccc(c(c3)O)OC)O
Clu 46, Mem 18	-81.457756	-85.622955	11.231089	-5.241688	-1.824200	0.000000	CNc1cc(cc(c1)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 46, Mem 19	-81.432831	-79.525459	10.689103	-3.449944	-9.146532	0.000000	Cc1cc(cc(c1O)C[NH3+])C(Cc2ccc(c(c2)O)OC)O
Clu 7, Mem 23	-81.423553	-88.245865	10.369555	-3.263914	-0.283335	0.000000	CCOc1cc(ccc1NC)C(Cc2ccc(c(c2)O)OC)O
Clu 53, Mem 7	-81.404686	-86.327164	11.401649	-5.893740	-0.585430	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)Cl)Cl)NC=O)O
Clu 3, Mem 4	-81.357048	-86.461319	8.342176	-2.658236	-0.579671	0.000000	Cc1c(c(cc(c1C)NC)C(Cc2ccc(c(c2)O)OC)O)C
Clu 68, Mem 18	-81.341415	-81.271332	10.144952	-5.939504	-4.275530	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)O)CC=C)O
Clu 11, Mem 4	-81.322304	-85.570755	9.053263	-2.757272	-2.047539	0.000000	Cc1cc(c2c(c1C)NC(C2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 0, Mem 53	-81.315025	-86.920082	10.292979	-3.544365	-1.143553	0.000000	[H]N=Cc1cc(cc(c1O)OCC)C(Cc2ccc(c(c2)O)OC)O
Clu 48, Mem 20	-81.311134	-87.059052	11.444445	-2.066017	-3.630508	0.000000	CNc1cc(c(cc1O)C(Cc2ccc(c(c2)O)OC)O)OC
Clu 3, Mem 11	-81.288368	-79.387566	10.865543	-7.077839	-5.688507	0.000000	Cc1cc(cc(c1O)O)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 41	-81.226883	-81.141182	10.744963	-5.988109	-4.842552	0.000000	CCc1c(cc(c(c1O)O)C(Cc2ccc(c(c2)O)OC)O)NC
Clu 0, Mem 74	-81.190521	-88.025070	11.649240	-3.293977	-1.520707	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)OC)Cl)NC=O)O
Clu 0, Mem 92	-81.183578	-79.254242	12.207407	-6.265453	-7.871303	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)OC)C(=O)N)O)O
Clu 50, Mem 22	-81.171150	-84.819077	9.231676	-1.312839	-4.270904	0.000000	Cc1c(cc(c(c1C(Cc2ccc(c(c2)O)OC)O)C)O)O
Clu 3, Mem 72	-81.148766	-79.291634	13.953350	-4.562711	-11.247774	0.000000	Cc1c(cc(cc1N)C(Cc2ccc(c(c2)O)OC)O)C(=O)N
Clu 15, Mem 22	-81.147507	-86.385338	19.670881	-2.696060	-11.736997	0.000000	CNc1c2c(nc(n1)C(Cc3ccc(c(c3)O)OC)O)[n+](c[nH]2)C
Clu 46, Mem 17	-81.143318	-85.901039	10.074092	-3.527084	-1.789284	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)Cl)O)C[NH3+])O
Clu 19, Mem 5	-81.137131	-84.671555	11.207503	-0.293248	-7.379844	0.000000	COc1ccc(cc1O)CC(c2cc(c(c3c2CCCC3)N)N)O
Clu 46, Mem 27	-81.122688	-77.487740	11.185383	-6.123446	-8.696883	0.000000	COc1ccc(cc1O)CC(c2cc(cc(c2)O)CO)O
Clu 3, Mem 7	-81.110878	-87.909332	14.181063	-3.756020	-3.626592	0.000000	Cc1c(cc(cc1NC=O)C(Cc2ccc(c(c2)O)OC)O)N
Clu 51, Mem 7	-81.084053	-91.815742	15.098251	-3.494142	-0.872415	0.000000	CCNc1cc(ccc1C(=O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 59, Mem 11	-81.048927	-81.665535	11.459162	-7.412643	-3.429908	0.000000	COc1ccc(cc1O)CC(c2ccc(c(c2)NC=O)Cl)O
Clu 80, Mem 2	-81.039665	-80.266876	11.688843	-2.148342	-10.313294	0.000000	CCNc1cc(c(cc1OC)C)C(Cc2ccc(c(c2)O)OC)O
Clu 53, Mem 20	-81.029663	-82.794281	10.229094	-3.775886	-4.688601	0.000000	Cc1c(c(c(c(c1C(Cc2ccc(c(c2)O)OC)O)C)CO)O)C
Clu 4, Mem 8	-81.021584	-85.033485	12.154942	-1.526412	-6.616634	0.000000	CNc1cc(c(cc1O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 68, Mem 16	-80.986458	-86.819801	8.725866	-2.173244	-0.719276	0.000000	Cc1cc(cc(c1O)COC)C(Cc2ccc(c(c2)O)OC)O
Clu 67, Mem 2	-80.962593	-84.767761	13.976713	-5.338124	-4.833425	0.000000	Cc1cc(cc(c1NC=O)C(C)O)C(Cc2ccc(c(c2)O)OC)O
Clu 67, Mem 17	-80.962257	-87.348755	14.157692	-4.088346	-3.682841	0.000000	CCOc1cc(cc(c1NC=O)O)C(Cc2ccc(c(c2)O)OC)O
Clu 46, Mem 10	-80.961540	-83.711632	12.957283	-7.465569	-2.741621	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)OC)O)N)O
Clu 3, Mem 17	-80.955299	-80.799873	9.672318	-4.178577	-5.649169	0.000000	Cc1ccc(cc1NC)C(Cc2ccc(c(c2)O)OC)O
Clu 71, Mem 5	-80.949318	-91.174751	19.081003	-2.318615	-6.536961	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)[N+](=O)[O-])N)NC=O)O
Head 46, Size=31	-80.927002	-85.326233	10.713083	-4.911578	-1.402279	0.000000	CNc1cc(cc(c1)C(Cc2ccc(c(c2)O)OC)O)CO
Clu 0, Mem 44	-80.920731	-86.146652	9.422266	-3.327454	-0.868886	0.000000	CCc1cc(cc(c1O)CO)C(Cc2ccc(c(c2)O)OC)O
Clu 4, Mem 7	-80.856239	-82.694313	10.244243	-1.044547	-7.361624	0.000000	Cc1c(c(c(c(c1N)C)N)C)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 18	-80.754730	-78.233910	7.399960	-3.468056	-6.452727	0.000000	CNc1cc(ccc1F)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 45	-80.737625	-87.321854	10.916466	-3.418656	-0.913578	0.000000	Cc1ccc(c(c1NC)C)C(Cc2ccc(c(c2)O)OC)O
Clu 53, Mem 18	-80.728905	-83.644279	10.712693	-4.094759	-3.702560	0.000000	Cc1c(c(c(c(c1O)O)OC)C)C(Cc2ccc(c(c2)O)OC)O
Clu 51, Mem 3	-80.713196	-90.090775	15.511724	-0.058297	-6.075855	0.000000	CNc1cc(ccc1C(=O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 28, Mem 4	-80.699745	-84.718575	10.637791	-1.542353	-5.076614	0.000000	CCNc1c2[nH+]cc(n2cc(n1)C(Cc3ccc(c(c3)O)OC)O)C
Clu 0, Mem 5	-80.692543	-90.914001	14.978801	-2.900071	-1.857274	0.000000	CC(=O)Nc1cc(cc(c1OC)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 50, Mem 32	-80.671898	-85.074936	9.922945	-3.690746	-1.829168	0.000000	Cc1c(c(c(cc1C(Cc2ccc(c(c2)O)OC)O)OC)O)C
Clu 0, Mem 31	-80.655754	-85.004051	10.789458	-4.428636	-2.012527	0.000000	[H]N=Cc1cc(cc(c1O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 20	-80.640335	-88.055664	15.024000	-5.964788	-1.643887	0.000000	CNc1c(cc(cc1OC)C(Cc2ccc(c(c2)O)OC)O)C(=O)N
Clu 3, Mem 40	-80.601295	-82.009415	8.253170	-5.064530	-1.780524	0.000000	Cc1cc(cc(c1O)C)C(Cc2ccc(c(c2)O)OC)O
Clu 7, Mem 22	-80.593788	-86.787682	18.204039	-1.979563	-10.030581	0.000000	CCNc1ccc(cc1NC(=O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 46, Mem 16	-80.588821	-94.615486	15.570959	-0.509032	-1.035260	0.000000	CNc1cc(cc(c1)C(=O)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 67, Mem 7	-80.584587	-87.250504	12.269966	-3.601532	-2.002525	0.000000	CCSc1c(cc(cc1NC=O)C(Cc2ccc(c(c2)O)OC)O)N
Clu 3, Mem 21	-80.565216	-84.941322	10.486834	-4.945424	-1.165306	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)Cl)O)O
Clu 75, Mem 3	-80.537865	-85.802322	15.580341	-7.322536	-2.993340	0.000000	CNC(=O)c1c(cc(s1)C(Cc2ccc(c(c2)O)OC)O)NC=O
Clu 50, Mem 18	-80.527336	-82.159111	9.311817	-3.499314	-4.180725	0.000000	Cc1cc(c(c(c1C)O)C)C(Cc2ccc(c(c2)O)OC)O
Clu 46, Mem 2	-80.479340	-87.180695	12.575172	-3.710096	-2.163718	0.000000	CNc1cc(cc(c1)C(=O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 52	-80.458229	-85.515877	8.316723	-0.086853	-3.172227	0.000000	CNc1cccc(c1F)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 38	-80.443115	-82.397797	12.325085	-3.096695	-7.273703	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)Cl)N)C(=O)N)O
Clu 4, Mem 5	-80.443062	-86.032532	12.254154	-5.089252	-1.575430	0.000000	CCc1c(cc(c(c1Cl)O)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 12	-80.432953	-80.541107	10.176743	-3.795414	-6.273172	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)Cl)O)N)O
Clu 68, Mem 14	-80.374931	-78.814819	9.912688	-9.525087	-1.947718	0.000000	CCCc1cc(cc(c1O)O)C(Cc2ccc(c(c2)O)OC)O
Head 66, Size=1	-80.362930	-84.026299	16.288641	-4.648971	-7.976306	0.000000	COc1ccc(cc1O)CC(c2cc(c(s2)N)C(=O)N)O
Head 8, Size=12	-80.350082	-88.155357	13.272883	-3.721469	-1.746136	0.000000	CCNc1cc(cc(c1)NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 59, Mem 7	-80.342552	-85.894096	10.786787	-3.528177	-1.707065	0.000000	Cc1cc(cc(c1)NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 59, Mem 8	-80.324974	-85.800224	10.970280	-3.507752	-1.987276	0.000000	COc1ccc(cc1O)CC(c2cc(cc(c2)F)NC=O)O
Clu 50, Mem 4	-80.311813	-81.098015	11.583947	-5.215031	-5.582716	0.000000	COc1ccc(cc1O)CC(c2ccc(c(c2Cl)O)O)O
Clu 63, Mem 7	-80.290260	-87.043243	8.910382	-0.728068	-1.429339	0.000000	Cc1cc(c(cc1C(Cc2ccc(c(c2)O)OC)O)OC)NC
Clu 2, Mem 25	-80.289520	-83.096527	9.562564	-3.218485	-3.537068	0.000000	Cc1cc(c(c(c1O)C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 71	-80.271927	-88.369247	23.220903	-5.239013	-9.884575	0.000000	CNc1c(c(nc(n1)C(Cc2ccc(c(c2)O)OC)O)OC)NC=O
Clu 0, Mem 34	-80.246765	-91.482925	13.960369	-1.546191	-1.178010	0.000000	CNc1c(cc(cc1OC)C(Cc2ccc(c(c2)O)OC)O)OC
Clu 81, Mem 6	-80.242676	-87.106888	14.179420	-4.972638	-2.342566	0.000000	CCNc1c(c(cc(n1)C(Cc2ccc(c(c2)O)OC)O)C)C(=O)N
Clu 3, Mem 8	-80.202667	-79.377640	9.729103	-3.045310	-7.508813	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)NC=O)Cl)N)O
Clu 72, Mem 3	-80.172974	-80.621666	17.948565	-8.881336	-8.618540	0.000000	CNC(=O)c1c(c(cc(n1)C(Cc2ccc(c(c2)O)OC)O)O)O
Clu 50, Mem 24	-80.162292	-77.704636	12.869600	-5.754307	-9.572955	0.000000	CCc1c(cc(c(c1O)O)O)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 54	-80.146729	-83.292870	9.925758	-5.028573	-1.751045	0.000000	CC(C)Nc1cc(ccc1O)C(Cc2ccc(c(c2)O)OC)O
Clu 48, Mem 3	-80.120178	-80.141960	9.051877	-3.971470	-5.058630	0.000000	Cc1cc(c(c(c1C(Cc2ccc(c(c2)O)OC)O)C)C)NC
Clu 56, Mem 4	-80.118340	-89.864273	15.907393	-3.790264	-2.371188	0.000000	CCNc1c(cc(cc1C(=O)NO)C(Cc2ccc(c(c2)O)OC)O)C
Clu 0, Mem 19	-80.017784	-86.082016	17.359297	-5.315141	-5.979923	0.000000	Cc1cc(nc(c1C(=O)N)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 5, Mem 2	-80.017174	-88.696114	12.298103	-3.487234	-0.131932	0.000000	Cc1c(cc(cc1N(C)C)C(Cc2ccc(c(c2)O)OC)O)NC(=O)C
Clu 3, Mem 61	-79.987366	-86.901985	8.446446	-0.330305	-1.201518	0.000000	CNc1ccc(c(c1)C(Cc2ccc(c(c2)O)OC)O)Cl
Clu 46, Mem 24	-79.980522	-91.071724	15.616735	-1.466076	-3.059459	0.000000	COc1ccc(cc1O)CC(c2cc(cc(c2)NC=O)NC=O)O
Clu 46, Mem 4	-79.968002	-86.478294	9.981043	-0.452348	-3.018404	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)Cl)O)CO)O
Clu 53, Mem 4	-79.946159	-85.552551	13.089447	-5.954763	-1.528292	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2Cl)NC=O)Cl)O)O
Clu 48, Mem 29	-79.894562	-81.685211	14.220505	-4.803620	-7.626230	0.000000	COc1ccc(cc1O)CC(c2cc(c(cc2Cl)NC=O)O)O
Clu 3, Mem 31	-79.892853	-78.011566	10.981230	-5.146183	-7.716326	0.000000	[H]N=Cc1c(c(cc(c1Cl)C(Cc2ccc(c(c2)O)OC)O)O)O
Clu 6, Mem 8	-79.884132	-80.780998	9.670233	-0.763723	-8.009641	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)N)N)C(F)(F)F)O
Clu 0, Mem 73	-79.820404	-80.618347	10.687548	-3.679800	-6.209803	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)OC)CO)O)O
Clu 2, Mem 21	-79.810677	-89.039795	13.254970	-2.188609	-1.837245	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)OC)O)O
Clu 50, Mem 27	-79.796913	-78.904709	7.265195	-1.950201	-6.207196	0.000000	COc1ccc(cc1O)CC(c2cc(c(c([nH+]2)Cl)Cl)N)O
Clu 0, Mem 58	-79.792282	-80.869705	14.234187	-4.767673	-8.389102	0.000000	Cc1c(cc(c(c1CO)O)CO)C(Cc2ccc(c(c2)O)OC)O
Clu 20, Mem 2	-79.764816	-84.732407	13.603266	-5.132586	-3.503092	0.000000	CNc1c2cc(cc(c2[nH]n1)F)C(Cc3ccc(c(c3)O)OC)O
Clu 67, Mem 4	-79.758926	-81.432281	11.269497	-7.514345	-2.081797	0.000000	CNc1cc(cc(c1C(=O)OC)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 15, Mem 2	-79.750893	-71.957893	9.123578	-8.064631	-8.851934	0.000000	CNc1cc(cn2c1[nH+]cc2)C(Cc3ccc(c(c3)O)OC)O
Clu 50, Mem 11	-79.721458	-83.164116	8.529137	-4.441048	-0.645428	0.000000	Cc1cc(cc(c1Cl)O)C(Cc2ccc(c(c2)O)OC)O
Clu 68, Mem 13	-79.713921	-79.753593	8.980068	-5.568962	-3.371433	0.000000	CC[NH2+]Cc1cc(cc(c1O)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 44	-79.711914	-77.479431	13.870878	-5.157621	-10.945742	0.000000	Cc1cc(c(cc1C(Cc2ccc(c(c2)O)OC)O)NC=O)O
Clu 70, Mem 2	-79.689980	-86.202301	13.009354	-1.408534	-5.088500	0.000000	CCCNc1cc(cc(c1O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 15, Mem 21	-79.638016	-78.153267	10.426866	-4.169653	-7.741961	0.000000	COc1ccc(cc1O)CC(c2cc3cc[nH]c3c(c2)C(=O)N)O
Head 0, Size=95	-79.637970	-87.910263	13.961193	-4.332885	-1.356010	0.000000	CNc1cc(cc(c1OC)NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 51, Mem 4	-79.622330	-83.764336	9.992853	-3.159845	-2.691003	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)[O-])C(F)(F)F)N)O
Clu 0, Mem 85	-79.565392	-78.696098	10.044185	-6.000012	-4.913464	0.000000	CC(c1cc(cc(c1O)OC)C(Cc2ccc(c(c2)O)OC)O)[NH3+]
Clu 8, Mem 4	-79.532417	-90.212036	18.083752	-6.212061	-1.192081	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)N=CO)O)NC=O)O
Clu 3, Mem 3	-79.497963	-74.907379	12.329942	-5.687489	-11.233037	0.000000	CCNc1cc(ccc1O)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 14	-79.473129	-86.232292	14.489485	-7.078806	-0.651510	0.000000	CCc1c(cc(cc1NC=O)C(Cc2ccc(c(c2)O)OC)O)N
Clu 67, Mem 5	-79.472160	-78.917175	12.559011	-10.651911	-2.462085	0.000000	Cc1cc(cc(c1NC(=O)C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 66	-79.463264	-82.949776	7.310982	-2.027137	-1.797336	0.000000	CN(C)c1cccc(c1)C(Cc2ccc(c(c2)O)OC)O
Clu 40, Mem 16	-79.392822	-83.636131	10.799534	-5.328326	-1.227901	0.000000	COc1ccc(cc1O)CC(c2cc3c(c(c2)Cl)CCCN3)O
Clu 3, Mem 32	-79.365646	-75.310143	11.784272	-3.830392	-12.009376	0.000000	COc1ccc(cc1O)CC(c2ccc(c(c2)NC=O)O)O
Head 72, Size=8	-79.362625	-80.665665	8.032013	-1.507600	-5.221375	0.000000	CCN(CC)c1cc(cc(c1O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 46, Mem 22	-79.313904	-76.823990	10.078630	-6.028722	-6.539816	0.000000	Cc1cc(cc(c1N)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 50	-79.251534	-87.988731	16.040659	-0.648320	-6.655144	0.000000	Cc1c(c([nH]c(=O)c1NC)C)C(Cc2ccc(c(c2)O)OC)O
Clu 81, Mem 5	-79.184052	-76.688011	12.595064	-7.267687	-7.823419	0.000000	CCNc1cc(cc(c1[N+](=O)[O-])N)C(Cc2ccc(c(c2)O)OC)O
Clu 47, Mem 3	-79.173431	-80.763756	10.419830	-4.403369	-4.426136	0.000000	CC(=O)c1c(cc(cc1O)C(Cc2ccc(c(c2)O)OC)O)O
Clu 50, Mem 14	-79.149170	-83.920189	8.149633	-0.209024	-3.169583	0.000000	Cc1c(c(c(c(c1C(Cc2ccc(c(c2)O)OC)O)C)C)N)C
Clu 3, Mem 30	-79.147530	-79.473953	7.653209	-6.574478	-0.752305	0.000000	CCNc1cc(ccc1Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 53, Mem 13	-79.123405	-77.370003	14.044601	-6.399577	-9.398431	0.000000	CNC(=O)c1cc(cc(c1O)O)C(Cc2ccc(c(c2)O)OC)O
Clu 58, Mem 10	-79.107513	-81.483597	10.380912	-5.927041	-2.077788	0.000000	CCOc1ccc(cc1NC)C(Cc2ccc(c(c2)O)OC)O
Clu 79, Mem 5	-79.095421	-84.084724	13.481189	-5.165210	-3.326671	0.000000	CCNc1cc(nc(c1[N+](=O)[O-])N)C(Cc2ccc(c(c2)O)OC)O
Clu 53, Mem 5	-79.087341	-82.391548	10.820700	-6.682560	-0.833937	0.000000	Cc1cc(cc(c1C)NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 65	-79.085983	-83.350327	16.649128	-4.565721	-7.819067	0.000000	COc1ccc(cc1O)CC(c2ccc(c(c2)C(=O)N)N)O
Clu 0, Mem 33	-79.030975	-88.396255	15.674801	-5.620627	-0.688890	0.000000	CCNc1c(cc(cc1OC)C(Cc2ccc(c(c2)O)OC)O)C(=O)N
Clu 50, Mem 17	-79.023865	-85.941734	11.470166	-3.559359	-0.992934	0.000000	Cc1cc(c(c(c1O)CO)C)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 23	-78.964653	-75.355240	10.331772	-8.660447	-5.280741	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)CO)O)CO)O
Clu 0, Mem 66	-78.923920	-82.420067	17.273870	-4.186860	-9.590871	0.000000	CCNc1c(c(nc(n1)C(Cc2ccc(c(c2)O)OC)O)SC)N
Clu 0, Mem 68	-78.877449	-81.243401	12.653824	-5.498859	-4.789015	0.000000	Cc1c(cc(c(c1O)CO)CO)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 34	-78.824272	-87.209076	12.647648	-3.529641	-0.733195	0.000000	CNc1ccc(cc1C(=O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 16	-78.823425	-86.495743	9.450272	-0.014760	-1.763189	0.000000	CNc1cc(cc(c1)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 39	-78.805099	-82.308884	12.259844	-3.262916	-5.493141	0.000000	Cc1cc(cc(c1N)C(=O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 4, Mem 10	-78.765648	-87.594933	15.953641	-3.790123	-3.334223	0.000000	CNc1cc(c(c(c1OC)N)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 11, Mem 3	-78.686775	-83.770226	9.863600	-2.199581	-2.580572	0.000000	Cc1cc(c2c(c1N)NCC2C)C(Cc3ccc(c(c3)O)OC)O
Clu 29, Mem 2	-78.675148	-82.533134	7.784076	-2.806234	-1.119858	0.000000	CNc1cc[nH+]c2c1nc(cc2)C(Cc3ccc(c(c3)O)OC)O
Clu 0, Mem 83	-78.674629	-83.778854	12.114802	-1.189823	-5.820751	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)OC)N)OC)O
Clu 2, Mem 26	-78.661606	-83.053497	8.200243	-3.275323	-0.533028	0.000000	Cc1cc(c(c(c1O)Cl)C)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 2	-78.657471	-80.449493	11.586288	-2.329094	-7.465172	0.000000	CNc1cc(cc(c1O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 63, Mem 4	-78.623055	-84.136169	12.898670	-6.717191	-0.668379	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2Cl)Cl)O)C(=O)N)O
Clu 0, Mem 69	-78.611954	-74.915871	12.611018	-12.014578	-4.292520	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)OC)C(=O)N)O
Clu 3, Mem 22	-78.597412	-85.451065	10.617766	-1.377635	-2.386485	0.000000	CNc1cc(ccc1Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 67, Mem 9	-78.595985	-88.570335	15.809122	-2.715932	-3.118827	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)NC=O)C(=O)N)O
Head 75, Size=3	-78.584801	-80.051125	16.971077	-4.762233	-10.742520	0.000000	Cc1c(c(sc1C(Cc2ccc(c(c2)O)OC)O)NC=O)NC=O
Clu 50, Mem 23	-78.581383	-78.962227	11.529767	-7.362934	-3.785988	0.000000	Cc1c(cc(c(c1OC)O)O)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 16	-78.512436	-88.040985	19.111891	-3.466605	-6.116740	0.000000	CNc1cc(cc(c1OC)NC(=O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 79, Mem 3	-78.506966	-85.322578	14.898367	-2.512853	-5.569904	0.000000	Cc1c(cc(c(c1NC)[N+](=O)[O-])N)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 58	-78.482445	-77.353462	10.840002	-7.281110	-4.687874	0.000000	CNc1ccc(cc1OC)C(Cc2ccc(c(c2)O)OC)O
Head 80, Size=2	-78.481895	-83.993591	19.605038	-0.253444	-13.839892	0.000000	Cc1c(c(nc(c1NC=O)NC)C)C(Cc2ccc(c(c2)O)OC)O
Head 11, Size=6	-78.471878	-82.705070	11.936098	-1.869981	-5.832932	0.000000	Cc1cc(c2c(c1N)NCC2)C(Cc3ccc(c(c3)O)OC)O
Clu 3, Mem 59	-78.466034	-83.219551	9.444461	-3.119976	-1.570962	0.000000	CNc1ccc(c(c1)C(Cc2ccc(c(c2)O)OC)O)F
Clu 3, Mem 33	-78.458275	-71.409561	15.747438	-9.797919	-12.998226	0.000000	COc1ccc(cc1O)CC(c2ccc(c(c2)NC=O)N)O
Clu 3, Mem 43	-78.456123	-76.237007	8.544952	-4.335796	-6.428274	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)Cl)N)Cl)O
Clu 23, Mem 13	-78.387650	-77.280876	15.120030	-1.329167	-14.897635	0.000000	COc1ccc(cc1O)CC(c2cc3c(c(c2)N)n[nH]c3Cl)O
